ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
AR,27/10/2020,1033,703,0,330,0,0
AS,27/10/2020,418,418,0,0,0,0
CB,27/10/2020,172,172,0,0,0,0
CE,27/10/2020,65,36,0,29,0,0
CL,27/10/2020,2033,1777,0,248,8,0
CM,27/10/2020,1057,846,0,211,0,0
CN,27/10/2020,114,105,0,9,0,0
CT,27/10/2020,5519,5509,0,0,9,1
EX,27/10/2020,476,364,0,112,0,0
GA,27/10/2020,817,801,0,15,1,0
IB,27/10/2020,189,184,0,5,0,0
MC,27/10/2020,880,679,4,197,0,0
MD,27/10/2020,2203,1255,0,948,0,0
ML,27/10/2020,83,49,0,34,0,0
NC,27/10/2020,451,370,0,81,0,0
PV,27/10/2020,1470,1352,0,118,0,0
RI,27/10/2020,187,177,0,10,0,0
VC,27/10/2020,1688,1530,0,158,0,0
AN,28/10/2020,4682,3221,0,1461,0,0
AR,28/10/2020,967,667,0,300,0,0
AS,28/10/2020,292,292,0,0,0,0
CB,28/10/2020,201,201,0,0,0,0
CE,28/10/2020,75,35,0,40,0,0
CL,28/10/2020,1832,1668,0,159,5,0
CM,28/10/2020,1115,914,0,199,2,0
CN,28/10/2020,129,122,0,7,0,0
CT,28/10/2020,5162,5153,0,0,9,0
EX,28/10/2020,497,411,1,84,0,1
GA,28/10/2020,749,740,0,9,0,0
IB,28/10/2020,190,184,0,6,0,0
MC,28/10/2020,853,661,3,187,2,0
MD,28/10/2020,1935,1069,0,866,0,0
ML,28/10/2020,88,59,0,29,0,0
NC,28/10/2020,475,385,0,90,0,0
PV,28/10/2020,1164,1047,0,117,0,0
RI,28/10/2020,174,168,0,6,0,0
VC,28/10/2020,1704,1554,0,150,0,0
AN,29/10/2020,4498,3067,0,1431,0,0
AR,29/10/2020,968,688,0,280,0,0
AS,29/10/2020,205,205,0,0,0,0
CB,29/10/2020,183,183,0,0,0,0
CE,29/10/2020,70,20,0,50,0,0
CL,29/10/2020,1527,1344,0,182,1,0
CM,29/10/2020,971,811,0,159,1,0
CN,29/10/2020,119,116,0,3,0,0
CT,29/10/2020,4786,4783,0,0,3,0
EX,29/10/2020,570,433,2,132,0,3
GA,29/10/2020,628,616,0,12,0,0
IB,29/10/2020,149,144,0,5,0,0
MC,29/10/2020,809,607,3,196,2,1
MD,29/10/2020,1910,1069,0,841,0,0
ML,29/10/2020,78,42,0,36,0,0
NC,29/10/2020,484,402,0,82,0,0
PV,29/10/2020,986,828,0,158,0,0
RI,29/10/2020,178,170,0,7,1,0
VC,29/10/2020,1665,1560,0,105,0,0
AN,30/10/2020,4589,3135,0,1454,0,0
AR,30/10/2020,990,693,0,297,0,0
AS,30/10/2020,243,243,0,0,0,0
CB,30/10/2020,210,210,0,0,0,0
CE,30/10/2020,62,15,0,47,0,0
CL,30/10/2020,1548,1331,0,214,3,0
CM,30/10/2020,869,690,0,179,0,0
CN,30/10/2020,118,110,0,8,0,0
CT,30/10/2020,5234,5225,0,0,9,0
EX,30/10/2020,504,396,0,107,0,1
GA,30/10/2020,560,546,0,14,0,0
IB,30/10/2020,139,136,0,3,0,0
MC,30/10/2020,925,712,4,208,1,0
MD,30/10/2020,1987,1118,0,869,0,0
ML,30/10/2020,91,47,0,44,0,0
NC,30/10/2020,428,329,0,99,0,0
PV,30/10/2020,1161,984,0,177,0,0
RI,30/10/2020,201,191,0,10,0,0
VC,30/10/2020,1885,1756,0,129,0,0
AN,31/10/2020,3243,2254,0,989,0,0
AR,31/10/2020,853,578,0,275,0,0
AS,31/10/2020,288,288,0,0,0,0
CB,31/10/2020,213,213,0,0,0,0
CE,31/10/2020,49,19,0,30,0,0
CL,31/10/2020,1412,1233,0,174,5,0
CM,31/10/2020,692,566,0,126,0,0
CN,31/10/2020,131,127,0,4,0,0
CT,31/10/2020,3396,3394,0,0,2,0
EX,31/10/2020,380,308,0,71,0,1
GA,31/10/2020,636,619,0,17,0,0
IB,31/10/2020,95,93,0,2,0,0
MC,31/10/2020,877,672,2,202,0,1
MD,31/10/2020,1210,608,0,602,0,0
ML,31/10/2020,54,35,0,19,0,0
NC,31/10/2020,415,308,0,107,0,0
PV,31/10/2020,1303,1172,0,131,0,0
RI,31/10/2020,169,164,0,5,0,0
VC,31/10/2020,1513,1405,0,108,0,0
AN,01/11/2020,2900,1864,0,1036,0,0
AR,01/11/2020,759,507,0,252,0,0
AS,01/11/2020,436,436,0,0,0,0
CB,01/11/2020,189,189,0,0,0,0
CE,01/11/2020,68,13,0,55,0,0
CL,01/11/2020,1496,1272,0,220,4,0
CM,01/11/2020,630,492,0,138,0,0
CN,01/11/2020,134,127,0,7,0,0
CT,01/11/2020,2953,2952,0,0,1,0
EX,01/11/2020,381,279,0,102,0,0
GA,01/11/2020,669,646,0,23,0,0
IB,01/11/2020,245,238,0,7,0,0
MC,01/11/2020,734,545,1,188,0,0
MD,01/11/2020,1142,605,0,537,0,0
ML,01/11/2020,41,25,0,16,0,0
NC,01/11/2020,414,311,0,103,0,0
PV,01/11/2020,1392,1214,0,178,0,0
RI,01/11/2020,146,140,0,6,0,0
VC,01/11/2020,1314,1194,0,120,0,0
AN,02/11/2020,2606,1581,0,1025,0,0
AR,02/11/2020,789,509,0,280,0,0
AS,02/11/2020,583,583,0,0,0,0
CB,02/11/2020,263,263,0,0,0,0
CE,02/11/2020,54,19,0,35,0,0
CL,02/11/2020,1504,1285,0,218,1,0
CM,02/11/2020,979,785,0,194,0,0
CN,02/11/2020,142,134,0,8,0,0
CT,02/11/2020,4914,4905,0,0,8,1
EX,02/11/2020,416,344,0,71,0,1
GA,02/11/2020,722,709,0,13,0,0
IB,02/11/2020,338,317,1,20,0,0
MC,02/11/2020,888,627,1,258,2,0
MD,02/11/2020,1221,633,0,588,0,0
ML,02/11/2020,43,18,0,25,0,0
NC,02/11/2020,419,290,0,129,0,0
PV,02/11/2020,1460,1258,0,202,0,0
RI,02/11/2020,188,185,0,3,0,0
VC,02/11/2020,1867,1631,0,236,0,0
AN,03/11/2020,3929,2049,0,1880,0,0
AR,03/11/2020,898,568,0,329,1,0
AS,03/11/2020,558,558,0,0,0,0
CB,03/11/2020,239,239,0,0,0,0
CE,03/11/2020,56,12,0,44,0,0
CL,03/11/2020,1851,1566,0,274,11,0
CM,03/11/2020,981,755,0,226,0,0
CN,03/11/2020,171,161,0,10,0,0
CT,03/11/2020,4597,4590,0,0,7,0
EX,03/11/2020,406,310,2,94,0,0
GA,03/11/2020,570,559,0,11,0,0
IB,03/11/2020,328,308,0,20,0,0
MC,03/11/2020,949,689,3,255,1,1
MD,03/11/2020,2158,1080,0,1078,0,0
ML,03/11/2020,52,31,0,21,0,0
NC,03/11/2020,332,220,0,112,0,0
PV,03/11/2020,1396,1170,0,226,0,0
RI,03/11/2020,204,197,0,7,0,0
VC,03/11/2020,1821,1633,0,188,0,0
AN,04/11/2020,4403,2758,0,1645,0,0
AR,04/11/2020,846,575,0,271,0,0
AS,04/11/2020,290,290,0,0,0,0
CB,04/11/2020,222,222,0,0,0,0
CE,04/11/2020,54,15,0,39,0,0
CL,04/11/2020,1705,1499,0,201,5,0
CM,04/11/2020,1015,844,0,171,0,0
CN,04/11/2020,128,121,0,7,0,0
CT,04/11/2020,4030,4021,0,0,9,0
EX,04/11/2020,476,363,0,113,0,0
GA,04/11/2020,577,558,0,19,0,0
IB,04/11/2020,280,265,5,10,0,0
MC,04/11/2020,898,658,1,237,2,0
MD,04/11/2020,2030,1165,0,865,0,0
ML,04/11/2020,39,21,0,18,0,0
NC,04/11/2020,344,227,0,117,0,0
PV,04/11/2020,1258,1068,0,190,0,0
RI,04/11/2020,201,198,0,3,0,0
VC,04/11/2020,1809,1640,0,169,0,0
AN,05/11/2020,4295,2837,0,1458,0,0
AR,05/11/2020,724,479,0,245,0,0
AS,05/11/2020,468,468,0,0,0,0
CB,05/11/2020,235,235,0,0,0,0
CE,05/11/2020,51,9,0,42,0,0
CL,05/11/2020,1581,1377,0,203,1,0
CM,05/11/2020,849,691,0,158,0,0
CN,05/11/2020,135,125,0,10,0,0
CT,05/11/2020,4006,3985,0,0,21,0
EX,05/11/2020,481,380,0,101,0,0
GA,05/11/2020,482,469,0,13,0,0
IB,05/11/2020,251,234,2,15,0,0
MC,05/11/2020,844,661,3,177,3,0
MD,05/11/2020,1758,1011,0,747,0,0
ML,05/11/2020,39,17,0,22,0,0
NC,05/11/2020,277,185,0,92,0,0
PV,05/11/2020,1233,986,0,247,0,0
RI,05/11/2020,180,177,0,3,0,0
VC,05/11/2020,1818,1640,0,178,0,0
AN,06/11/2020,4432,2872,0,1560,0,0
AR,06/11/2020,759,524,0,235,0,0
AS,06/11/2020,294,292,0,2,0,0
CB,06/11/2020,199,199,0,0,0,0
CE,06/11/2020,55,9,0,46,0,0
CL,06/11/2020,1580,1330,0,248,2,0
CM,06/11/2020,895,719,0,175,1,0
CN,06/11/2020,137,124,0,13,0,0
CT,06/11/2020,3770,3757,0,0,13,0
EX,06/11/2020,396,292,0,104,0,0
GA,06/11/2020,475,462,0,13,0,0
IB,06/11/2020,208,184,1,23,0,0
MC,06/11/2020,820,625,1,191,3,0
MD,06/11/2020,1930,1104,0,826,0,0
ML,06/11/2020,38,17,0,21,0,0
NC,06/11/2020,265,194,0,71,0,0
PV,06/11/2020,1192,924,0,268,0,0
RI,06/11/2020,191,189,0,2,0,0
VC,06/11/2020,1810,1610,0,200,0,0
AN,07/11/2020,3231,2236,0,995,0,0
AR,07/11/2020,646,486,0,160,0,0
AS,07/11/2020,525,523,0,2,0,0
CB,07/11/2020,240,240,0,0,0,0
CE,07/11/2020,41,13,0,26,2,0
CL,07/11/2020,1566,1343,0,221,2,0
CM,07/11/2020,612,484,0,128,0,0
CN,07/11/2020,125,102,0,23,0,0
CT,07/11/2020,2332,2325,0,0,6,1
EX,07/11/2020,287,220,0,67,0,0
GA,07/11/2020,481,463,0,18,0,0
IB,07/11/2020,226,210,0,16,0,0
MC,07/11/2020,762,572,1,188,0,1
MD,07/11/2020,1244,658,0,586,0,0
ML,07/11/2020,32,21,0,11,0,0
NC,07/11/2020,234,173,0,61,0,0
PV,07/11/2020,1241,1029,0,212,0,0
RI,07/11/2020,146,139,0,7,0,0
VC,07/11/2020,1469,1303,0,166,0,0
AN,08/11/2020,2215,1435,0,780,0,0
AR,08/11/2020,452,298,0,154,0,0
AS,08/11/2020,608,607,0,1,0,0
CB,08/11/2020,197,197,0,0,0,0
CE,08/11/2020,32,6,0,26,0,0
CL,08/11/2020,1285,1057,0,223,5,0
CM,08/11/2020,543,415,0,128,0,0
CN,08/11/2020,101,71,0,30,0,0
CT,08/11/2020,1707,1702,0,0,5,0
EX,08/11/2020,297,229,0,68,0,0
GA,08/11/2020,504,495,0,9,0,0
IB,08/11/2020,150,124,0,26,0,0
MC,08/11/2020,512,357,0,152,2,1
MD,08/11/2020,1113,561,0,552,0,0
ML,08/11/2020,23,16,0,7,0,0
NC,08/11/2020,209,138,0,71,0,0
PV,08/11/2020,1233,1001,0,232,0,0
RI,08/11/2020,125,122,1,2,0,0
VC,08/11/2020,1100,955,0,145,0,0
AN,09/11/2020,3522,2049,0,1473,0,0
AR,09/11/2020,640,441,0,199,0,0
AS,09/11/2020,674,672,0,2,0,0
CB,09/11/2020,230,230,0,0,0,0
CE,09/11/2020,31,6,0,25,0,0
CL,09/11/2020,1614,1351,0,250,13,0
CM,09/11/2020,723,556,0,165,2,0
CN,09/11/2020,125,73,0,51,0,1
CT,09/11/2020,3093,3085,0,0,7,1
EX,09/11/2020,339,255,0,84,0,0
GA,09/11/2020,652,630,0,22,0,0
IB,09/11/2020,246,210,1,35,0,0
MC,09/11/2020,697,496,0,201,0,0
MD,09/11/2020,1443,704,0,739,0,0
ML,09/11/2020,41,20,0,21,0,0
NC,09/11/2020,229,144,0,85,0,0
PV,09/11/2020,1359,1039,0,320,0,0
RI,09/11/2020,148,141,0,7,0,0
VC,09/11/2020,1448,1222,0,226,0,0
AN,10/11/2020,3926,2603,0,1323,0,0
AR,10/11/2020,577,394,0,182,1,0
AS,10/11/2020,801,791,0,10,0,0
CB,10/11/2020,223,223,0,0,0,0
CE,10/11/2020,39,7,0,30,2,0
CL,10/11/2020,1532,1311,0,219,2,0
CM,10/11/2020,784,609,0,174,1,0
CN,10/11/2020,125,87,0,38,0,0
CT,10/11/2020,3331,3322,0,0,9,0
EX,10/11/2020,347,260,0,87,0,0
GA,10/11/2020,597,577,0,20,0,0
IB,10/11/2020,213,182,0,31,0,0
MC,10/11/2020,662,499,2,160,0,1
MD,10/11/2020,1698,858,0,840,0,0
ML,10/11/2020,36,20,0,16,0,0
NC,10/11/2020,209,143,0,66,0,0
PV,10/11/2020,1103,802,0,301,0,0
RI,10/11/2020,174,169,0,5,0,0
VC,10/11/2020,1419,1224,0,195,0,0
AN,11/11/2020,3872,2588,0,1284,0,0
AR,11/11/2020,575,412,0,163,0,0
AS,11/11/2020,443,431,0,12,0,0
CB,11/11/2020,227,227,0,0,0,0
CE,11/11/2020,24,5,0,19,0,0
CL,11/11/2020,1307,1108,0,195,4,0
CM,11/11/2020,752,598,0,154,0,0
CN,11/11/2020,128,84,0,43,0,1
CT,11/11/2020,2635,2620,0,0,15,0
EX,11/11/2020,366,296,0,70,0,0
GA,11/11/2020,518,504,0,14,0,0
IB,11/11/2020,182,160,0,22,0,0
MC,11/11/2020,665,529,1,135,0,0
MD,11/11/2020,1578,867,0,711,0,0
ML,11/11/2020,29,18,0,11,0,0
NC,11/11/2020,236,142,0,94,0,0
PV,11/11/2020,1103,798,0,305,0,0
RI,11/11/2020,136,136,0,0,0,0
VC,11/11/2020,1584,1406,0,178,0,0
AN,12/11/2020,3738,2617,0,1121,0,0
AR,12/11/2020,487,371,0,116,0,0
AS,12/11/2020,247,240,0,7,0,0
CB,12/11/2020,179,179,0,0,0,0
CE,12/11/2020,30,8,0,22,0,0
CL,12/11/2020,1328,1141,0,185,2,0
CM,12/11/2020,643,504,0,139,0,0
CN,12/11/2020,108,76,0,32,0,0
CT,12/11/2020,2375,2370,0,0,4,1
EX,12/11/2020,303,220,0,83,0,0
GA,12/11/2020,494,479,0,15,0,0
IB,12/11/2020,192,172,1,19,0,0
MC,12/11/2020,555,429,0,126,0,0
MD,12/11/2020,1334,738,0,596,0,0
ML,12/11/2020,21,11,0,10,0,0
NC,12/11/2020,201,125,0,76,0,0
PV,12/11/2020,902,611,0,291,0,0
RI,12/11/2020,115,111,0,4,0,0
VC,12/11/2020,1420,1241,0,179,0,0
AN,13/11/2020,3789,2624,0,1165,0,0
AR,13/11/2020,479,347,0,132,0,0
AS,13/11/2020,296,275,0,21,0,0
CB,13/11/2020,217,216,0,1,0,0
CE,13/11/2020,19,4,0,15,0,0
CL,13/11/2020,1220,988,0,231,1,0
CM,13/11/2020,665,534,0,131,0,0
CN,13/11/2020,124,83,0,41,0,0
CT,13/11/2020,2400,2381,0,0,17,2
EX,13/11/2020,235,167,1,67,0,0
GA,13/11/2020,467,452,0,15,0,0
IB,13/11/2020,196,175,1,20,0,0
MC,13/11/2020,501,367,0,131,0,3
MD,13/11/2020,1440,830,0,610,0,0
ML,13/11/2020,27,15,0,12,0,0
NC,13/11/2020,175,121,0,54,0,0
PV,13/11/2020,892,552,0,340,0,0
RI,13/11/2020,134,129,0,5,0,0
VC,13/11/2020,1419,1233,0,186,0,0
AN,14/11/2020,2430,1859,0,571,0,0
AR,14/11/2020,352,226,0,126,0,0
AS,14/11/2020,378,365,0,13,0,0
CB,14/11/2020,257,256,0,1,0,0
CE,14/11/2020,21,6,0,15,0,0
CL,14/11/2020,1250,985,0,261,4,0
CM,14/11/2020,544,459,0,85,0,0
CN,14/11/2020,116,79,0,37,0,0
CT,14/11/2020,1531,1530,0,0,1,0
EX,14/11/2020,260,168,0,92,0,0
GA,14/11/2020,651,636,0,15,0,0
IB,14/11/2020,187,158,2,27,0,0
MC,14/11/2020,450,331,1,118,0,0
MD,14/11/2020,1070,543,0,527,0,0
ML,14/11/2020,32,17,0,15,0,0
NC,14/11/2020,144,101,0,43,0,0
PV,14/11/2020,852,678,0,174,0,0
RI,14/11/2020,95,89,0,6,0,0
VC,14/11/2020,1210,1060,0,150,0,0
AN,15/11/2020,1710,1164,0,546,0,0
AR,15/11/2020,312,213,0,99,0,0
AS,15/11/2020,452,428,0,24,0,0
CB,15/11/2020,166,165,0,1,0,0
CE,15/11/2020,25,5,0,19,1,0
CL,15/11/2020,1005,824,0,180,1,0
CM,15/11/2020,342,239,0,103,0,0
CN,15/11/2020,103,65,0,38,0,0
CT,15/11/2020,1126,1126,0,0,0,0
EX,15/11/2020,124,74,0,49,0,1
GA,15/11/2020,530,513,0,17,0,0
IB,15/11/2020,144,113,0,31,0,0
MC,15/11/2020,310,226,0,84,0,0
MD,15/11/2020,966,513,0,453,0,0
ML,15/11/2020,21,10,0,11,0,0
NC,15/11/2020,134,88,0,46,0,0
PV,15/11/2020,893,672,0,221,0,0
RI,15/11/2020,101,98,0,3,0,0
VC,15/11/2020,841,732,0,109,0,0
AN,16/11/2020,2721,1622,0,1099,0,0
AR,16/11/2020,424,291,0,133,0,0
AS,16/11/2020,328,292,0,36,0,0
CB,16/11/2020,181,180,0,1,0,0
CE,16/11/2020,39,9,0,30,0,0
CL,16/11/2020,1150,871,0,279,0,0
CM,16/11/2020,628,493,0,135,0,0
CN,16/11/2020,104,59,0,45,0,0
CT,16/11/2020,2309,2297,0,1,11,0
EX,16/11/2020,204,124,0,79,0,1
GA,16/11/2020,638,622,0,16,0,0
IB,16/11/2020,246,201,1,44,0,0
MC,16/11/2020,387,244,0,143,0,0
MD,16/11/2020,1477,750,0,727,0,0
ML,16/11/2020,33,16,0,17,0,0
NC,16/11/2020,150,98,0,52,0,0
PV,16/11/2020,952,627,0,325,0,0
RI,16/11/2020,100,95,0,5,0,0
VC,16/11/2020,1328,1095,0,233,0,0
AN,17/11/2020,3244,2266,0,978,0,0
AR,17/11/2020,362,268,0,94,0,0
AS,17/11/2020,349,333,0,16,0,0
CB,17/11/2020,148,148,0,0,0,0
CE,17/11/2020,32,7,0,25,0,0
CL,17/11/2020,1119,938,0,180,1,0
CM,17/11/2020,575,476,0,98,1,0
CN,17/11/2020,131,83,0,48,0,0
CT,17/11/2020,2186,2172,0,0,14,0
EX,17/11/2020,240,170,0,70,0,0
GA,17/11/2020,500,489,0,11,0,0
IB,17/11/2020,188,176,3,9,0,0
MC,17/11/2020,431,292,0,138,1,0
MD,17/11/2020,1341,725,0,616,0,0
ML,17/11/2020,37,13,0,24,0,0
NC,17/11/2020,143,100,0,43,0,0
PV,17/11/2020,889,563,0,326,0,0
RI,17/11/2020,112,101,0,11,0,0
VC,17/11/2020,1435,1234,0,201,0,0
AN,18/11/2020,2700,1866,0,834,0,0
AR,18/11/2020,429,338,0,91,0,0
AS,18/11/2020,335,308,0,27,0,0
CB,18/11/2020,153,153,0,0,0,0
CE,18/11/2020,26,5,0,21,0,0
CL,18/11/2020,991,799,0,192,0,0
CM,18/11/2020,517,430,0,87,0,0
CN,18/11/2020,114,62,0,52,0,0
CT,18/11/2020,1865,1858,0,0,7,0
EX,18/11/2020,209,126,0,83,0,0
GA,18/11/2020,496,484,0,12,0,0
IB,18/11/2020,253,222,0,31,0,0
MC,18/11/2020,351,259,0,92,0,0
MD,18/11/2020,1227,661,0,566,0,0
ML,18/11/2020,32,13,0,19,0,0
NC,18/11/2020,153,102,0,51,0,0
PV,18/11/2020,713,458,0,255,0,0
RI,18/11/2020,105,104,0,1,0,0
VC,18/11/2020,1337,1171,0,166,0,0
AN,19/11/2020,2337,1676,0,661,0,0
AR,19/11/2020,321,236,0,85,0,0
AS,19/11/2020,251,237,0,14,0,0
CB,19/11/2020,103,102,0,1,0,0
CE,19/11/2020,20,3,0,17,0,0
CL,19/11/2020,677,534,0,140,3,0
CM,19/11/2020,494,403,0,90,1,0
CN,19/11/2020,93,57,0,36,0,0
CT,19/11/2020,1523,1516,0,0,7,0
EX,19/11/2020,189,138,0,51,0,0
GA,19/11/2020,423,409,0,14,0,0
IB,19/11/2020,271,237,2,32,0,0
MC,19/11/2020,273,183,0,90,0,0
MD,19/11/2020,1038,559,0,479,0,0
ML,19/11/2020,28,11,0,17,0,0
NC,19/11/2020,135,94,0,41,0,0
PV,19/11/2020,563,350,0,213,0,0
RI,19/11/2020,96,92,0,4,0,0
VC,19/11/2020,1216,1048,0,168,0,0
AN,20/11/2020,2331,1639,0,692,0,0
AR,20/11/2020,324,231,0,93,0,0
AS,20/11/2020,230,204,0,26,0,0
CB,20/11/2020,142,141,0,1,0,0
CE,20/11/2020,16,4,0,12,0,0
CL,20/11/2020,763,513,0,249,1,0
CM,20/11/2020,465,396,0,69,0,0
CN,20/11/2020,108,65,0,43,0,0
CT,20/11/2020,1690,1682,0,0,8,0
EX,20/11/2020,171,115,1,55,0,0
GA,20/11/2020,456,437,0,18,1,0
IB,20/11/2020,274,249,2,23,0,0
MC,20/11/2020,243,185,0,58,0,0
MD,20/11/2020,1192,690,0,502,0,0
ML,20/11/2020,27,8,0,19,0,0
NC,20/11/2020,130,102,0,28,0,0
PV,20/11/2020,585,323,0,262,0,0
RI,20/11/2020,96,94,0,2,0,0
VC,20/11/2020,1301,1134,0,167,0,0
AN,21/11/2020,1623,1282,0,341,0,0
AR,21/11/2020,234,155,0,79,0,0
AS,21/11/2020,384,370,0,14,0,0
CB,21/11/2020,123,122,0,1,0,0
CE,21/11/2020,19,7,0,12,0,0
CL,21/11/2020,597,438,0,158,1,0
CM,21/11/2020,334,257,0,77,0,0
CN,21/11/2020,109,65,0,44,0,0
CT,21/11/2020,969,969,0,0,0,0
EX,21/11/2020,162,115,0,47,0,0
GA,21/11/2020,382,369,0,13,0,0
IB,21/11/2020,208,187,0,21,0,0
MC,21/11/2020,272,207,0,65,0,0
MD,21/11/2020,894,479,0,415,0,0
ML,21/11/2020,14,4,0,10,0,0
NC,21/11/2020,101,67,0,34,0,0
PV,21/11/2020,602,410,0,192,0,0
RI,21/11/2020,80,76,0,4,0,0
VC,21/11/2020,973,831,0,142,0,0
AN,22/11/2020,1061,712,0,349,0,0
AR,22/11/2020,167,106,0,61,0,0
AS,22/11/2020,255,233,0,22,0,0
CB,22/11/2020,90,88,0,2,0,0
CE,22/11/2020,13,1,0,12,0,0
CL,22/11/2020,555,327,0,227,1,0
CM,22/11/2020,272,187,0,85,0,0
CN,22/11/2020,113,75,0,37,0,1
CT,22/11/2020,789,789,0,0,0,0
EX,22/11/2020,122,75,0,46,1,0
GA,22/11/2020,382,372,0,10,0,0
IB,22/11/2020,266,234,1,31,0,0
MC,22/11/2020,145,103,0,42,0,0
MD,22/11/2020,814,433,0,381,0,0
ML,22/11/2020,14,4,0,10,0,0
NC,22/11/2020,128,99,0,29,0,0
PV,22/11/2020,438,309,0,129,0,0
RI,22/11/2020,75,69,0,6,0,0
VC,22/11/2020,720,599,0,121,0,0
AN,23/11/2020,1449,940,0,509,0,0
AR,23/11/2020,279,193,0,86,0,0
AS,23/11/2020,303,282,0,21,0,0
CB,23/11/2020,105,103,0,2,0,0
CE,23/11/2020,10,1,1,8,0,0
CL,23/11/2020,673,430,0,241,2,0
CM,23/11/2020,446,340,0,106,0,0
CN,23/11/2020,128,84,0,41,0,3
CT,23/11/2020,1496,1486,0,0,8,2
EX,23/11/2020,216,157,0,58,1,0
GA,23/11/2020,438,420,0,18,0,0
IB,23/11/2020,326,277,1,48,0,0
MC,23/11/2020,233,147,0,86,0,0
MD,23/11/2020,1146,585,0,561,0,0
ML,23/11/2020,21,12,0,9,0,0
NC,23/11/2020,135,97,0,38,0,0
PV,23/11/2020,616,392,0,224,0,0
RI,23/11/2020,95,87,0,8,0,0
VC,23/11/2020,1045,848,0,197,0,0
AN,24/11/2020,1771,1215,0,556,0,0
AR,24/11/2020,264,195,0,69,0,0
AS,24/11/2020,261,239,0,22,0,0
CB,24/11/2020,88,87,0,1,0,0
CE,24/11/2020,9,2,0,7,0,0
CL,24/11/2020,524,337,0,185,2,0
CM,24/11/2020,459,379,0,80,0,0
CN,24/11/2020,130,89,0,39,0,2
CT,24/11/2020,1392,1379,0,0,13,0
EX,24/11/2020,194,142,1,50,0,1
GA,24/11/2020,366,349,0,17,0,0
IB,24/11/2020,264,238,1,25,0,0
MC,24/11/2020,250,173,1,76,0,0
MD,24/11/2020,1299,754,0,545,0,0
ML,24/11/2020,24,11,0,13,0,0
NC,24/11/2020,114,82,0,32,0,0
PV,24/11/2020,565,317,0,248,0,0
RI,24/11/2020,78,73,0,5,0,0
VC,24/11/2020,1130,968,0,162,0,0
AN,25/11/2020,1500,1097,0,403,0,0
AR,25/11/2020,260,178,0,81,1,0
AS,25/11/2020,151,136,0,15,0,0
CB,25/11/2020,104,102,0,2,0,0
CE,25/11/2020,10,2,0,8,0,0
CL,25/11/2020,469,305,0,163,1,0
CM,25/11/2020,438,372,0,66,0,0
CN,25/11/2020,144,102,0,42,0,0
CT,25/11/2020,1385,1379,0,0,5,1
EX,25/11/2020,160,120,1,39,0,0
GA,25/11/2020,341,316,0,25,0,0
IB,25/11/2020,279,241,1,37,0,0
MC,25/11/2020,229,176,0,53,0,0
MD,25/11/2020,1162,671,0,491,0,0
ML,25/11/2020,14,9,0,5,0,0
NC,25/11/2020,118,92,0,26,0,0
PV,25/11/2020,597,333,0,264,0,0
RI,25/11/2020,92,91,0,1,0,0
VC,25/11/2020,1078,915,0,163,0,0
AN,26/11/2020,1374,1003,0,371,0,0
AR,26/11/2020,296,220,0,76,0,0
AS,26/11/2020,200,186,0,14,0,0
CB,26/11/2020,100,97,0,3,0,0
CE,26/11/2020,16,4,0,12,0,0
CL,26/11/2020,449,267,0,182,0,0
CM,26/11/2020,359,305,0,54,0,0
CN,26/11/2020,130,83,0,45,0,2
CT,26/11/2020,1312,1299,0,0,12,1
EX,26/11/2020,162,119,1,42,0,0
GA,26/11/2020,316,289,0,27,0,0
IB,26/11/2020,248,220,0,28,0,0
MC,26/11/2020,239,175,0,63,1,0
MD,26/11/2020,960,535,0,425,0,0
ML,26/11/2020,11,2,0,9,0,0
NC,26/11/2020,133,94,0,39,0,0
PV,26/11/2020,460,265,0,195,0,0
RI,26/11/2020,61,58,0,3,0,0
VC,26/11/2020,979,832,0,147,0,0
AN,27/11/2020,1556,982,0,574,0,0
AR,27/11/2020,323,205,0,118,0,0
AS,27/11/2020,148,136,0,12,0,0
CB,27/11/2020,119,117,0,2,0,0
CE,27/11/2020,10,2,0,8,0,0
CL,27/11/2020,624,396,0,226,2,0
CM,27/11/2020,395,326,0,68,1,0
CN,27/11/2020,130,96,0,33,0,1
CT,27/11/2020,1600,1594,0,0,5,1
EX,27/11/2020,131,90,1,40,0,0
GA,27/11/2020,313,294,0,19,0,0
IB,27/11/2020,197,168,1,28,0,0
MC,27/11/2020,206,160,0,46,0,0
MD,27/11/2020,1234,760,0,474,0,0
ML,27/11/2020,15,7,0,8,0,0
NC,27/11/2020,101,67,0,34,0,0
PV,27/11/2020,423,204,0,219,0,0
RI,27/11/2020,91,86,0,4,1,0
VC,27/11/2020,989,828,0,161,0,0
AN,28/11/2020,959,704,0,255,0,0
AR,28/11/2020,277,210,0,67,0,0
AS,28/11/2020,235,220,0,15,0,0
CB,28/11/2020,197,193,0,4,0,0
CE,28/11/2020,13,8,0,5,0,0
CL,28/11/2020,407,292,0,115,0,0
CM,28/11/2020,327,274,0,53,0,0
CN,28/11/2020,129,79,0,49,0,1
CT,28/11/2020,906,904,0,0,0,2
EX,28/11/2020,112,67,0,45,0,0
GA,28/11/2020,332,316,0,16,0,0
IB,28/11/2020,130,116,0,14,0,0
